T10000	Aaptosyax grypus	T137160
T25288	Melanochromis dialeptos	T139736
T25289	Melanochromis elastodema	T139736
T25290	Melanochromis heterochromis	T139736
T25291	Melanochromis interruptus	T139736
T25292	Melanochromis joanjohnsonae	T139736
T25293	Melanochromis johannii	T139736
T25294	Melanochromis kaskazini	T139736
T25295	Melanochromis labrosus	T139736
T25296	Melanochromis lepidiadaptes	T139736
T25297	Melanochromis loriae	T139736
T25298	Melanochromis melanopterus	T139736
T25299	Melanochromis mellitus	T139736
T25300	Melanochromis mossambiquensis	T139736
T25301	Melanochromis parallelus	T139736
T25302	Melanochromis perileucos	T139736
T25303	Melanochromis perspicax	T139736
T25304	Melanochromis robustus	T139736
T25305	Melanochromis simulans	T139736
T25306	Melanochromis vermivorus	T139736
T25307	Melanochromis wochepa	T139736
T25308	Melanochromis xanthodigma	T139736
T25309	Melanogrammus aeglefinus	T139737
T25310	Melanolagus bericoides	T139738
T25311	Melanonus gracilis	T139739
T25312	Melanonus zugmayeri	T139739
T25313	Melanorhinus cyanellus	T139740
T25314	Melanorhinus microps	T139740
T25315	Melanostigma atlanticum	T139741
T25316	Melanostigma bathium	T139741
T25317	Melanostigma gelatinosum	T139741
T25318	Melanostigma inexpectatum	T139741
T25319	Melanostigma pammelas	T139741
T25320	Melanostigma vitiazi	T139741
T25321	Melanostomias bartonbeani	T139742
T25322	Melanostomias biseriatus	T139742
T25323	Melanostomias macrophotus	T139742
T25324	Melanostomias margaritifer	T139742
T25325	Melanostomias melanopogon	T139742
T25326	Melanostomias melanops	T139742
T25327	Melanostomias niger	T139742
T25328	Melanostomias paucilaternatus	T139742
T25329	Melanostomias tentaculatus	T139742
T25330	Melanostomias valdiviae	T139742
T25331	Melanotaenia affinis	T139743
T25332	Melanotaenia ajamaruensis	T139743
T25333	Melanotaenia ammeri	T139743
T25334	Melanotaenia angfa	T139743
T25335	Melanotaenia arfakensis	T139743
T25336	Melanotaenia australis	T139743
T25337	Melanotaenia batanta	T139743
T25338	Melanotaenia boesemani	T139743
T25339	Melanotaenia caerulea	T139743
T25340	Melanotaenia catherinae	T139743
T25341	Melanotaenia corona	T139743
T25342	Melanotaenia duboulayi	T139743
T25343	Melanotaenia eachamensis	T139743
T25344	Melanotaenia exquisita	T139743
T25345	Melanotaenia fluviatilis	T139743
T25346	Melanotaenia fredericki	T139743
T25347	Melanotaenia goldiei	T139743
T25348	Melanotaenia gracilis	T139743
T25349	Melanotaenia herbertaxelrodi	T139743
T25350	Melanotaenia irianjaya	T139743
T25351	Melanotaenia iris	T139743
T25352	Melanotaenia japenensis	T139743
T25353	Melanotaenia kamaka	T139743
T25354	Melanotaenia lacustris	T139743
T25355	Melanotaenia lakamora	T139743
T25356	Melanotaenia maccullochi	T139743
T25357	Melanotaenia maylandi	T139743
T25358	Melanotaenia misoolensis	T139743
T25359	Melanotaenia monticola	T139743
T25360	Melanotaenia mubiensis	T139743
T25361	Melanotaenia nigrans	T139743
T25362	Melanotaenia ogilbyi	T139743
T25363	Melanotaenia oktediensis	T139743
T25364	Melanotaenia papuae	T139743
T25365	Melanotaenia parkinsoni	T139743
T25366	Melanotaenia parva	T139743
T25367	Melanotaenia pierucciae	T139743
T25368	Melanotaenia pimaensis	T139743
T25369	Melanotaenia praecox	T139743
T25370	Melanotaenia pygmaea	T139743
T25371	Melanotaenia rubripinnis	T139743
T25372	Melanotaenia sexlineata	T139743
T25373	Melanotaenia solata	T139743
T25374	Melanotaenia splendida	T139743
T25375	Melanotaenia sylvatica	T139743
T25376	Melanotaenia synergos	T139743
T25377	Melanotaenia trifasciata	T139743
T25378	Melanotaenia vanheurni	T139743
T25379	Melapedalion breve	T139744
T25380	Melichthys indicus	T139745
T25381	Melichthys niger	T139745
T25382	Melichthys vidua	T139745
T25383	Melletes papilio	T139746
T25384	Membras analis	T139747
T25385	Membras gilberti	T139747
T25386	Membras martinica	T139747
T25387	Mendosoma lineatum	T139748
T25388	Mene maculata	T139749
T25389	Menidia audens	T139750
T25390	Menidia beryllina	T139750
T25391	Menidia clarkhubbsi	T139750
T25392	Menidia conchorum	T139750
T25393	Menidia extensa	T139750
T25394	Menidia jordani	T139750
T25395	Menidia menidia	T139750
T25396	Menidia peninsulae	T139750
T25397	Menticirrhus americanus	T139751
T25398	Menticirrhus elongatus	T139751
T25399	Menticirrhus littoralis	T139751
T25400	Menticirrhus nasus	T139751
T25401	Menticirrhus ophicephalus	T139751
T25402	Menticirrhus paitensis	T139751
T25403	Menticirrhus panamensis	T139751
T25404	Menticirrhus saxatilis	T139751
T25405	Menticirrhus undulatus	T139751
T25406	Mentodus bythios	T139752
T25407	Mentodus crassus	T139752
T25408	Mentodus eubranchus	T139752
T25409	Mentodus facilis	T139752
T25410	Mentodus longirostris	T139752
T25411	Mentodus mesalirus	T139752
T25412	Mentodus perforatus	T139752
T25413	Mentodus rostratus	T139752
T25414	Merlangius merlangus	T139753
T25415	Merluccius albidus	T139754
T25416	Merluccius angustimanus	T139754
T25417	Merluccius australis	T139754
T25418	Merluccius bilinearis	T139754
T25419	Merluccius capensis	T139754
T25420	Merluccius hubbsi	T139754
T25421	Merluccius merlicius	T139754
T25422	Merluccius merluccius	T139754
T25423	Merluccius paradoxus	T139754
T25424	Merluccius patagonicus	T139754
T25425	Merluccius polli	T139754
T25426	Merluccius polylepis	T139754
T25427	Merluccius productus	T139754
T25428	Merluccius senegalensis	T139754
T25429	Merluccius tasmanicus	T139754
T25430	Merodoras nheco	T139755
T25431	Merogymnoides macrolepis	T139756
T25432	Mesobius antipodum	T139757
T25433	Mesobius berryi	T139757
T25434	Mesobola brevianalis	T139758
T25435	Mesobola spinifer	T139758
T25436	Mesoborus crocodilus	T139759
T25437	Mesocottus haitej	T139760
T25438	Mesogobio lachneri	T139761
T25439	Mesogobio tumenensis	T139761
T25440	Mesogobius batrachocephalus	T139762
T25441	Mesogobius nigronotatus	T139762
T25442	Mesonauta acora	T139763
T25443	Mesonauta egregius	T139763
T25444	Mesonauta festivus	T139763
T25445	Mesonauta guyanae	T139763
T25446	Mesonauta insignis	T139763
T25447	Mesonauta mirificus	T139763
T25448	Mesonoemacheilus remadevii	T139764
T25449	Mesonoemacheilus triangularis	T139764
T25450	Mesopotamichthys sharpeyi	T139765
T25451	Mesopristes argenteus	T139766
T25452	Mesopristes cancellatus	T139766
T25453	Mesopristes elongatus	T139766
T25454	Mesopristes iravi	T139766
T25455	Metahomaloptera longicauda	T139767
T25456	Metaloricaria nijsseni	T139768
T25457	Metaloricaria paucidens	T139768
T25458	Metavelifer multiradiatus	T139769
T25459	Metelectrona herwigi	T139770
T25460	Metelectrona ventralis	T139770
T25461	Meteoria erythrops	T139771
T25462	Metynnis altidorsalis	T139772
T25463	Metynnis argenteus	T139772
T25464	Metynnis cuiaba	T139772
T25465	Metynnis fasciatus	T139772
T25466	Metynnis guaporensis	T139772
T25467	Metynnis hypsauchen	T139772
T25468	Metynnis lippincottianus	T139772
T25469	Metynnis luna	T139772
T25470	Metynnis maculatus	T139772
T25471	Metynnis mola	T139772
T25472	Metynnis otuquensis	T139772
T25473	Metynnis polystictus	T139772
T25474	Metzia formosae	T139773
T25475	Metzia lineatus	T139773
T25476	Metzia longinasus	T139773
T25477	Metzia mesembrinum	T139773
T25478	Meuschenia australis	T139774
T25479	Meuschenia flavolineata	T139774
T25480	Meuschenia freycineti	T139774
T25481	Meuschenia galii	T139774
T25482	Meuschenia hippocrepis	T139774
T25483	Meuschenia scaber	T139774
T25484	Meuschenia trachylepis	T139774
T25485	Meuschenia venusta	T139774
T25486	Micralestes acutidens	T139775
T25487	Micralestes ambiguus	T139775
T25488	Micralestes argyrotaenia	T139775
T25489	Micralestes comoensis	T139775
T25490	Micralestes congicus	T139775
T25491	Micralestes eburneensis	T139775
T25492	Micralestes elongatus	T139775
T25493	Micralestes fodori	T139775
T25494	Micralestes holargyreus	T139775
T25495	Micralestes humilis	T139775
T25496	Micralestes lualabae	T139775
T25497	Micralestes occidentalis	T139775
T25498	Micralestes pabrensis	T139775
T25499	Micralestes sardina	T139775
T25500	Micralestes schelly	T139775
T25501	Micralestes stormsi	T139775
T25502	Micralestes vittatus	T139775
T25503	Micrenophrys lilljeborgii	T139776
T25504	Microbrotula bentleyi	T139777
T25505	Microbrotula greenfieldi	T139777
T25506	Microbrotula polyactis	T139777
T25507	Microbrotula queenslandica	T139777
T25508	Microbrotula randalli	T139777
T25509	Microcambeva barbata	T139778
T25510	Microcambeva ribeirae	T139778
T25511	Microcanthus strigatus	T139779
T25512	Microcharacidium eleotrioides	T139780
T25513	Microcharacidium geryi	T139780
T25514	Microcharacidium gnomus	T139780
T25515	Microcharacidium weitzmani	T139780
T25516	Microchirus azevia	T139781
T25517	Microchirus boscanion	T139781
T25518	Microchirus frechkopi	T139781
T25519	Microchirus ocellatus	T139781
T25520	Microchirus variegatus	T139781
T25521	Microchirus wittei	T139781
T25522	Microchromis zebroides	T139782
T25523	Microcottus matuaensis	T139783
T25524	Microcottus sellaris	T139783
T25525	Microctenopoma ansorgii	T139784
T25526	Microctenopoma congicum	T139784
T25527	Microctenopoma damasi	T139784
T25528	Microctenopoma fasciolatum	T139784
T25529	Microctenopoma intermedium	T139784
T25530	Microctenopoma lineatum	T139784
T25531	Microctenopoma milleri	T139784
T25532	Microctenopoma nanum	T139784
T25533	Microctenopoma nigricans	T139784
T25534	Microctenopoma ocellifer	T139784
T25535	Microctenopoma pekkolai	T139784
T25536	Microctenopoma uelense	T139784
T25537	Microdesmus aethiopicus	T139785
T25538	Microdesmus africanus	T139785
T25539	Microdesmus bahianus	T139785
T25540	Microdesmus carri	T139785
T25541	Microdesmus dipus	T139785
T25542	Microdesmus lanceolatus	T139785
T25543	Microdesmus longipinnis	T139785
T25544	Microdesmus luscus	T139785
T25545	Microdesmus suttkusi	T139785
T25546	Microdevario gatesi	T139786
T25547	Microdevario kubotai	T139786
T25548	Microdevario nana	T139786
T25549	Microgadus proximus	T139787
T25550	Microgadus tomcod	T139787
T25551	Microgenys lativirgata	T139788
T25552	Microgenys minuta	T139788
T25553	Microgenys weyrauchi	T139788
T25554	Microglanis ater	T139789
T25555	Microglanis carlae	T139789
T25556	Microglanis cibelae	T139789
T25557	Microglanis cottoides	T139789
T25558	Microglanis eurystoma	T139789
T25559	Microglanis garavelloi	T139789
T25560	Microglanis iberingi	T139789
T25561	Microglanis iheringi	T139789
T25562	Microglanis leptostriatus	T139789
T25563	Microglanis malabarbai	T139789
T25564	Microglanis nigripinnis	T139789
T25565	Microglanis parahybae	T139789
T25566	Microglanis pataxo	T139789
T25567	Microglanis pellopterygius	T139789
T25568	Microglanis poecilus	T139789
T25569	Microglanis secundus	T139789
T25570	Microglanis variegatus	T139789
T25571	Microglanis zonatus	T139789
T25572	Micrognathus andersonii	T139790
T25573	Micrognathus brevicorpus	T139790
T25574	Micrognathus crinitus	T139790
T25575	Micrognathus micronotopterus	T139790
T25576	Micrognathus natans	T139790
T25577	Micrognathus pygmaeus	T139790
T25578	Microgobius brevispinis	T139791
T25579	Microgobius carri	T139791
T25580	Microgobius crocatus	T139791
T25581	Microgobius curtus	T139791
T25582	Microgobius cyclolepis	T139791
T25583	Microgobius emblematicus	T139791
T25584	Microgobius erectus	T139791
T25585	Microgobius gulosus	T139791
T25586	Microgobius meeki	T139791
T25587	Microgobius microlepis	T139791
T25588	Microgobius miraflorensis	T139791
T25589	Microgobius signatus	T139791
T25590	Microgobius tabogensis	T139791
T25591	Microgobius thalassinus	T139791
T25592	Microichthys coccoi	T139792
T25593	Microichthys sanzoi	T139792
T25594	Microlepidogaster perforatus	T139793
T25595	Microlepidotus brevipinnis	T139794
T25596	Microlepidotus inornatus	T139794
T25597	Microlipophrys caboverdensis	T139795
T25598	Microlophichthys andracanthus	T139796
T25599	Microlophichthys microlophus	T139796
T25600	Micromesistius australis	T139797
T25601	Micromesistius poutassou	T139797
T25602	Micrometrus aurora	T139798
T25603	Micrometrus minimus	T139798
T25604	Micromischodus sugillatus	T139799
T25605	Micromoema xiphophora	T139800
T25606	Micromyzon akamai	T139801
T25607	Micronema hexapterus	T139802
T25608	Micronema platypogon	T139802
T25609	Micronemacheilus pulcher	T139803
T25610	Micronemacheilus taeniatus	T139803
T25611	Micronemacheilus zispi	T139803
T25612	Micropanchax bracheti	T139804
T25613	Micropanchax camerunensis	T139804
T25614	Micropanchax ehrichi	T139804
T25615	Micropanchax keilhacki	T139804
T25616	Micropanchax kingii	T139804
T25617	Micropanchax loati	T139804
T25618	Micropanchax macrophthalmus	T139804
T25619	Micropanchax pfaffi	T139804
T25620	Micropanchax pumilus	T139804
T25621	Micropanchax rudolfianus	T139804
T25622	Micropanchax scheeli	T139804
T25623	Micropercops cinctus	T139805
T25624	Micropercops dabryi	T139805
T25625	Microphilypnus amazonicus	T139806
T25626	Microphilypnus macrostoma	T139806
T25627	Microphilypnus ternetzi	T139806
T25628	Microphis aculeatus	T139807
T25629	Microphis argulus	T139807
T25630	Microphis brachyurus	T139807
T25631	Microphis brevidorsalis	T139807
T25632	Microphis caudocarinatus	T139807
T25633	Microphis cruentus	T139807
T25634	Microphis cuncalus	T139807
T25635	Microphis deocata	T139807
T25636	Microphis dunckeri	T139807
T25637	Microphis fluviatilis	T139807
T25638	Microphis jagorii	T139807
T25639	Microphis leiaspis	T139807
T25640	Microphis lineatus	T139807
T25641	Microphis manadensis	T139807
T25642	Microphis mento	T139807
T25643	Microphis millepunctatus	T139807
T25644	Microphis ocellatus	T139807
T25645	Microphis pleurostictus	T139807
T25646	Microphis retzii	T139807
T25647	Microphis spinachioides	T139807
T25648	Microphotolepis schmidti	T139808
T25649	Microphysogobio amurensis	T139809
T25650	Microphysogobio brevirostris	T139809
T25651	Microphysogobio chinssuensis	T139809
T25652	Microphysogobio elongatus	T139809
T25653	Microphysogobio fukiensis	T139809
T25654	Microphysogobio kachekensis	T139809
T25655	Microphysogobio kiatingensis	T139809
T25656	Microphysogobio koreensis	T139809
T25657	Microphysogobio labeoides	T139809
T25658	Microphysogobio linghensis	T139809
T25659	Microphysogobio longidorsalis	T139809
T25660	Microphysogobio microstomus	T139809
T25661	Microphysogobio pseudoelongatus	T139809
T25662	Microphysogobio tafangensis	T139809
T25663	Microphysogobio tungtingensis	T139809
T25664	Microphysogobio yaluensis	T139809
T25665	Microphysogobio yunnanensis	T139809
T25666	Micropoecilia bifurca	T139810
T25667	Micropoecilia branneri	T139810
T25668	Micropoecilia minima	T139810
T25669	Micropoecilia parae	T139810
T25670	Micropoecilia picta	T139810
T25671	Micropogonias altipinnis	T139811
T25672	Micropogonias ectenes	T139811
T25673	Micropogonias furnieri	T139811
T25674	Micropogonias megalops	T139811
T25675	Micropogonias opercularis	T139811
T25676	Micropogonias undulatus	T139811
T25677	Micropterus cataractae	T139812
T25678	Micropterus coosae	T139812
T25679	Micropterus dolomieu	T139812
T25680	Micropterus henshalli	T139812
T25681	Micropterus notius	T139812
T25682	Micropterus punctulatus	T139812
T25683	Micropterus salmoides	T139812
T25684	Micropterus treculii	T139812
T25685	Microrasbora microphthalma	T139813
T25686	Microrasbora rubescens	T139813
T25687	Microschemobrycon callops	T139814
T25688	Microschemobrycon casiquiare	T139814
T25689	Microschemobrycon elongatus	T139814
T25690	Microschemobrycon geisleri	T139814
T25691	Microschemobrycon guaporensis	T139814
T25692	Microschemobrycon melanotus	T139814
T25693	Microschemobrycon meyburgi	T139814
T25694	Microspathodon bairdii	T139815
T25695	Microspathodon chrysurus	T139815
T25696	Microspathodon dorsalis	T139815
T25697	Microspathodon frontatus	T139815
T25698	Microsternarchus bilineatus	T139816
T25699	Microstoma microstoma	T139817
T25700	Microstomatichthyoborus bashforddeani	T139818
T25701	Microstomatichthyoborus katangae	T139818
T25702	Microstomus achne	T139819
T25703	Microstomus kitt	T139819
T25704	Microstomus pacificus	T139819
T25705	Microsynodontis armatus	T139820
T25706	Microsynodontis batesii	T139820
T25707	Microsynodontis emarginata	T139820
T25708	Microsynodontis hirsuta	T139820
T25709	Microsynodontis laevigata	T139820
T25710	Microsynodontis lamberti	T139820
T25711	Microsynodontis nannoculus	T139820
T25712	Microsynodontis nasutus	T139820
T25713	Microsynodontis notata	T139820
T25714	Microsynodontis polli	T139820
T25715	Microsynodontis vigilis	T139820
T25716	Microthrissa congica	T139821
T25717	Microthrissa minuta	T139821
T25718	Microthrissa royauxi	T139821
T25719	Microthrissa whiteheadi	T139821
T25720	Miichthys miiuy	T139822
T25721	Mikrogeophagus altispinosus	T139823
T25722	Mikrogeophagus ramirezi	T139823
T25723	Millerichthys robustus	T139824
T25724	Milyeringa veritas	T139825
T25725	Mimagoniates barberi	T139826
T25726	Mimagoniates inequalis	T139826
T25727	Mimagoniates lateralis	T139826
T25728	Mimagoniates microlepis	T139826
T25729	Mimagoniates pulcher	T139826
T25730	Mimagoniates rheocharis	T139826
T25731	Mimagoniates sylvicola	T139826
T25732	Mimoblennius atrocinctus	T139827
T25733	Mimoblennius cas	T139827
T25734	Mimoblennius cirrosus	T139827
T25735	Mimoblennius lineathorax	T139827
T25736	Mimoblennius rusi	T139827
T25737	Minilabrus striatus	T139828
T25738	Minous coccineus	T139829
T25739	Minous dempsterae	T139829
T25740	Minous inermis	T139829
T25741	Minous longimanus	T139829
T25742	Minous monodactylus	T139829
T25743	Minous pictus	T139829
T25744	Minous pusillus	T139829
T25745	Minous quincarinatus	T139829
T25746	Minous trachycephalus	T139829
T25747	Minous usachevi	T139829
T25748	Minous versicolor	T139829
T25749	Minyclupeoides dentibranchialus	T139830
T25750	Minyichthys brachyrhinus	T139831
T25751	Minyichthys myersi	T139831
T25752	Minyichthys sentus	T139831
T25753	Minysicya caudimaculata	T139832
T25754	Minysynchiropus claudiae	T139833
T25755	Minysynchiropus kiyoae	T139833
T25756	Minytrema melanops	T139834
T25757	Miracorvina angolensis	T139835
T25758	Mirapinna esau	T139836
T25759	Mirognathus normani	T139837
T25760	Mirorictus taningi	T139838
T25761	Misgurnus anguillicaudatus	T139839
T25762	Misgurnus fossilis	T139839
T25763	Misgurnus mizolepis	T139839
T25764	Mistichthys luzonensis	T139840
T25765	Mitotichthys meraculus	T139841
T25766	Mitotichthys mollisoni	T139841
T25767	Mitotichthys semistriatus	T139841
T25768	Mitotichthys tuckeri	T139841
T25769	Miuroglanis platycephalus	T139842
T25770	Mixobrycon ribeiroi	T139843
T25771	Moapa coriacea	T139844
T25772	Mochokiella paynei	T139845
T25773	Mochokus brevis	T139846
T25774	Mochokus niloticus	T139846
T25775	Modicus minimus	T139847
T25776	Modicus tangaroa	T139847
T25777	Moema heterostigma	T139848
T25778	Moema pepotei	T139848
T25779	Moema piriana	T139848
T25780	Moema portugali	T139848
T25781	Moema staecki	T139848
T25782	Moenkhausia affinis	T139849
T25783	Moenkhausia agnesae	T139849
T25784	Moenkhausia barbouri	T139849
T25785	Moenkhausia bonita	T139849
T25786	Moenkhausia browni	T139849
T25787	Moenkhausia ceros	T139849
T25788	Moenkhausia chrysargyrea	T139849
T25789	Moenkhausia collettii	T139849
T25790	Moenkhausia comma	T139849
T25791	Moenkhausia copei	T139849
T25792	Moenkhausia cosmops	T139849
T25793	Moenkhausia costae	T139849
T25794	Moenkhausia cotinho	T139849
T25795	Moenkhausia crisnejas	T139849
T25796	Moenkhausia diamantina	T139849
T25797	Moenkhausia dichroura	T139849
T25798	Moenkhausia diktyota	T139849
T25799	Moenkhausia doceana	T139849
T25800	Moenkhausia dorsinuda	T139849
T25801	Moenkhausia eigenmanni	T139849
T25802	Moenkhausia forestii	T139849
T25803	Moenkhausia georgiae	T139849
T25804	Moenkhausia gracilima	T139849
T25805	Moenkhausia grandisquamis	T139849
T25806	Moenkhausia hasemani	T139849
T25807	Moenkhausia hemigrammoides	T139849
T25808	Moenkhausia hysterosticta	T139849
T25809	Moenkhausia icae	T139849
T25810	Moenkhausia inrai	T139849
T25811	Moenkhausia intermedia	T139849
T25812	Moenkhausia jamesi	T139849
T25813	Moenkhausia justae	T139849
T25814	Moenkhausia lata	T139849
T25815	Moenkhausia latissima	T139849
T25816	Moenkhausia lepidura	T139849
T25817	Moenkhausia levidorsa	T139849
T25818	Moenkhausia lopesi	T139849
T25819	Moenkhausia loweae	T139849
T25820	Moenkhausia margitae	T139849
T25821	Moenkhausia megalops	T139849
T25822	Moenkhausia melogramma	T139849
T25823	Moenkhausia metae	T139849
T25824	Moenkhausia miangi	T139849
T25825	Moenkhausia moisae	T139849
T25826	Moenkhausia naponis	T139849
T25827	Moenkhausia newtoni	T139849
T25828	Moenkhausia nigromarginata	T139849
T25829	Moenkhausia oligolepis	T139849
T25830	Moenkhausia orteguasae	T139849
T25831	Moenkhausia ovalis	T139849
T25832	Moenkhausia pankilopteryx	T139849
T25833	Moenkhausia petymbuaba	T139849
T25834	Moenkhausia phaeonota	T139849
T25835	Moenkhausia pirauba	T139849
T25836	Moenkhausia pittieri	T139849
T25837	Moenkhausia pyrophthalma	T139849
T25838	Moenkhausia rara	T139849
T25839	Moenkhausia robertsi	T139849
T25840	Moenkhausia sanctaefilomenae	T139849
T25841	Moenkhausia shideleri	T139849
T25842	Moenkhausia simulata	T139849
T25843	Moenkhausia surinamensis	T139849
T25844	Moenkhausia takasei	T139849
T25845	Moenkhausia tergimacula	T139849
T25846	Moenkhausia xinguensis	T139849
T25847	Mogurnda adspersa	T139850
T25848	Mogurnda aiwasoensis	T139850
T25849	Mogurnda aurifodinae	T139850
T25850	Mogurnda cingulata	T139850
T25851	Mogurnda clivicola	T139850
T25852	Mogurnda furva	T139850
T25853	Mogurnda kaifayama	T139850
T25854	Mogurnda kutubuensis	T139850
T25855	Mogurnda larapintae	T139850
T25856	Mogurnda lineata	T139850
T25857	Mogurnda maccuneae	T139850
T25858	Mogurnda magna	T139850
T25859	Mogurnda malsmithi	T139850
T25860	Mogurnda mbuta	T139850
T25861	Mogurnda mogurnda	T139850
T25862	Mogurnda mosa	T139850
T25863	Mogurnda nesolepis	T139850
T25864	Mogurnda oligolepis	T139850
T25865	Mogurnda orientalis	T139850
T25866	Mogurnda pardalis	T139850
T25867	Mogurnda pulchra	T139850
T25868	Mogurnda spilota	T139850
T25869	Mogurnda thermophila	T139850
T25870	Mogurnda variegata	T139850
T25871	Mogurnda vitta	T139850
T25872	Mogurnda wapoga	T139850
T25873	Mola chelonopsis	T139851
T25874	Mola mola	T139851
T25875	Mola ramsayi	T139851
T25876	Molva dypterygia	T139852
T25877	Molva macrophthalma	T139852
T25878	Molva molva	T139852
T25879	Monacanthus chinensis	T139853
T25880	Monacanthus ciliatus	T139853
T25881	Monacanthus tuckeri	T139853
T25882	Monocentris japonica	T139854
T25883	Monocentris reedi	T139854
T25884	Monochirus atlanticus	T139855
T25885	Monochirus hispidus	T139855
T25886	Monocirrhus polyacanthus	T139856
T25887	Monodactylus argenteus	T139857
T25888	Monodactylus falciformis	T139857
T25889	Monodactylus kottelati	T139857
T25890	Monodactylus sebae	T139857
T25891	Monognathus ahlstromi	T139858
T25892	Monognathus berteli	T139858
T25893	Monognathus bertini	T139858
T25894	Monognathus boehlkei	T139858
T25895	Monognathus bruuni	T139858
T25896	Monognathus herringi	T139858
T25897	Monognathus isaacsi	T139858
T25898	Monognathus jesperseni	T139858
T25899	Monognathus jesse	T139858
T25900	Monognathus nigeli	T139858
T25901	Monognathus ozawai	T139858
T25902	Monognathus rajui	T139858
T25903	Monognathus rosenblatti	T139858
T25904	Monognathus smithi	T139858
T25905	Monognathus taningi	T139858
T25906	Monolene antillarum	T139859
T25907	Monolene asaedai	T139859
T25908	Monolene dubiosa	T139859
T25909	Monolene helenensis	T139859
T25910	Monolene maculipinna	T139859
T25911	Monolene mertensi	T139859
T25912	Monolene microstoma	T139859
T25913	Monolene sessilicauda	T139859
T25914	Monomitopus agassizii	T139860
T25915	Monomitopus garmani	T139860
T25916	Monomitopus kumae	T139860
T25917	Monomitopus magnus	T139860
T25918	Monomitopus metriostoma	T139860
T25919	Monomitopus nigripinnis	T139860
T25920	Monomitopus pallidus	T139860
T25921	Monomitopus torvus	T139860
T25922	Monopenchelys acuta	T139861
T25923	Monopterus albus	T139862
T25924	Monopterus boueti	T139862
T25925	Monopterus cuchia	T139862
T25926	Monopterus eapeni	T139862
T25927	Monopterus fossorius	T139862
T25928	Monopterus hodgarti	T139862
T25929	Monopterus indicus	T139862
T25930	Monotaxis grandoculis	T139863
T25931	Monothrix mizolepis	T139864
T25932	Monothrix polylepis	T139864
T25933	Monotocheirodon pearsoni	T139865
T25934	Monotrete brevirostris	T139866
T25935	Monotrete ocellaris	T139866
T25936	Moolgarda pedaraki	T139867
T25937	Moolgarda perusii	T139867
T25938	Mora moro	T139868
T25939	Moringua abbreviata	T139869
T25940	Moringua arundinacea	T139869
T25941	Moringua bicolor	T139869
T25942	Moringua edwardsi	T139869
T25943	Moringua ferruginea	T139869
T25944	Moringua javanica	T139869
T25945	Moringua macrocephalus	T139869
T25946	Moringua macrochir	T139869
T25947	Moringua microchir	T139869
T25948	Moringua raitaborua	T139869
T25949	Mormyrops anguilloides	T139870
T25950	Mormyrops attenuatus	T139870
T25951	Mormyrops batesianus	T139870
T25952	Mormyrops breviceps	T139870
T25953	Mormyrops caballus	T139870
T25954	Mormyrops citernii	T139870
T25955	Mormyrops curtus	T139870
T25956	Mormyrops curviceps	T139870
T25957	Mormyrops engystoma	T139870
T25958	Mormyrops furcidens	T139870
T25959	Mormyrops intermedius	T139870
T25960	Mormyrops lineolatus	T139870
T25961	Mormyrops mariae	T139870
T25962	Mormyrops masuianus	T139870
T25963	Mormyrops microstoma	T139870
T25964	Mormyrops nigricans	T139870
T25965	Mormyrops oudoti	T139870
T25966	Mormyrops parvus	T139870
T25967	Mormyrops sirenoides	T139870
T25968	Mormyrus bernhardi	T139871
T25969	Mormyrus caballus	T139871
T25970	Mormyrus casalis	T139871
T25971	Mormyrus caschive	T139871
T25972	Mormyrus cyaneus	T139871
T25973	Mormyrus felixi	T139871
T25974	Mormyrus goheeni	T139871
T25975	Mormyrus hasselquistii	T139871
T25976	Mormyrus hildebrandti	T139871
T25977	Mormyrus iriodes	T139871
T25978	Mormyrus kannume	T139871
T25979	Mormyrus lacerda	T139871
T25980	Mormyrus longirostris	T139871
T25981	Mormyrus macrocephalus	T139871
T25982	Mormyrus macrophthalmus	T139871
T25983	Mormyrus niloticus	T139871
T25984	Mormyrus ovis	T139871
T25985	Mormyrus rume	T139871
T25986	Mormyrus subundulatus	T139871
T25987	Mormyrus tapirus	T139871
T25988	Mormyrus tenuirostris	T139871
T25989	Mormyrus thomasi	T139871
T25990	Mormyrus zanclirostris	T139871
T25991	Morone americana	T139872
T25992	Morone chrysops	T139872
T25993	Morone mississippiensis	T139872
T25994	Morone saxatilis	T139872
T25995	Moxostoma anisurum	T139873
T25996	Moxostoma ariommum	T139873
T25997	Moxostoma austrinum	T139873
T25998	Moxostoma carinatum	T139873
T25999	Moxostoma cervinum	T139873
T26000	Moxostoma congestum	T139873
T26001	Moxostoma duquesnii	T139873
T26002	Moxostoma erythrurum	T139873
T26003	Moxostoma hubbsi	T139873
T26004	Moxostoma lacerum	T139873
T26005	Moxostoma lachneri	T139873
T26006	Moxostoma macrolepidotum	T139873
T26007	Moxostoma pappillosum	T139873
T26008	Moxostoma poecilurum	T139873
T26009	Moxostoma robustum	T139873
T26010	Moxostoma rupiscartes	T139873
T26011	Moxostoma valenciennesi	T139873
T26012	Mugil bananensis	T139874
T26013	Mugil broussonnetii	T139874
T26014	Mugil capurrii	T139874
T26015	Mugil cephalus	T139874
T26016	Mugil curema	T139874
T26017	Mugil curvidens	T139874
T26018	Mugil hospes	T139874
T26019	Mugil incilis	T139874
T26020	Mugil liza	T139874
T26021	Mugil pedaraka	T139874
